,house_name,lat_lon,shopping center
2595,Hooley Mansion&浩利大廈,"22.2696228,114.1843643",7.733413776997528e-05
2596,Homan Villa&浩文苑,"22.315546,114.1756821",1.4176237699978029e-05
2597,Ho Ming Court&浩明苑,"22.3086853,114.25502009999998",6.98115914010002e-06
2598,Aqua Blue&浪濤灣,"22.3637409,113.9987869",0.00010523413299991826
2599,Sea View Mansion&海傍大廈,"22.2836952,114.1301193",8.775532999625593e-08
2600,Pacific View&浪琴園,"22.2295322,114.21855929999998",0.0003150236087295535
2601,Sea View Building&海傍新樓,"22.2876072,114.2118607",6.547685300121115e-07
2602,Sea Crest Villa&浪翠園,"22.366224300000006,114.057045",2.0301092889965076e-05
2603,Hoi Kwong Court&海光苑,"22.2877388,114.2111511",2.059524999956417e-08
2604,La Mer&浪頤居,"22.270074800000003,114.1258087",0.00010000740842005111
2605,Hai Xin Building&海信大廈,"22.2978897,114.1748428",8.671391999936273e-08
2606,Highland Mansion&海倫大廈,"22.2826595,114.1858749",3.952479400031834e-06
2607,Hoi Tin Building&海天大樓,"22.3266773,114.1621857",2.2804947049973566e-05
2608,Hai Tan Mansion&海壇大廈,"22.3267403,114.1605377",1.7738275850003997e-05
2609,Sky Horizon&海天峰,"22.2861309,114.1964188",2.320476499992891e-07
2610,Overseas Trust Bank Building&海外信託銀行大廈,"22.2879124,114.1462784",2.1282511999844698e-07
2611,Sea and Sky Court&海天別墅,"22.2188015,114.2108002",6.871892000066199e-08
2612,The Verandah Garden&海天園,"22.3179398,114.21989440000002",1.5002676799979471e-05
2613,Hai Tin Mansion&海天大廈,"22.3283844,114.1589584",7.461497049998516e-06
2614,Seaview Court&海光閣,"22.2477665,114.1584015",4.511668249999761e-06
2615,Harbourfront Landmark&海名軒,"22.3034763,114.1925812",7.886542900017521e-06
2616,Villa Oceania&海典居,"22.4269524,114.2322388",1.3267834000051998e-06
2617,Hollywood Court&海和苑,"22.2907467,114.1958923",4.4366340999270183e-07
2618,Ocean View&海典灣,"22.4144211,114.2228928",1.0140543399975418e-06
2619,Hoi Shing Building&海城洋樓,"22.2863445,114.1912613",4.619511140011994e-06
2620,Oceania Heights&海典軒,"22.3836823,113.9712143",1.4179999953408987e-11
2621,Hoi Lee Building&海利大廈,"22.280435600000004,114.2233276",1.0248190450009881e-05
2622,Harrow Mansion&海匯大廈,"22.2487335,114.1558456",1.497922099912838e-07
2623,Ocean Wings&海天晉,"22.302221300000006,114.2609177",7.981211689931316e-06
2624,Hoi Kung Court&海宮大廈,"22.2816353,114.183136",5.995533700071714e-07
2625,The Blue Yard&海天豪苑,"22.3700161,114.115181",5.738953700015511e-07
2626,Hoi Fu Court&海富苑,"22.3169479,114.1642075",5.784254499923324e-07
2627,Marco Polo Mansion&海威大廈,"22.314806,114.167923",6.669736840015803e-06
2628,Hoi On Building&海安大廈,"22.2808723,114.222496",6.034866050060142e-06
2629,Hoi Ning Building&海寧大廈,"22.2808132,114.2225876",6.476969360014422e-06
2630,Vista&海峯,"22.332864800000007,114.1609573",9.059904799895532e-07
2631,Hoi Fung Centre&海峰中心,"22.2784195,114.2287903",1.592068340005676e-06
2632,Harbour Heights&海峰園,"22.288099300000006,114.1912537",3.982317799949347e-07
2633,Parisian&海寧雅舍,"22.2186565,114.2111511",9.046160000127699e-08
2634,Treasure Garden&海寶花園,"22.4536419,114.16639709999998",1.6254122000062803e-07
2635,Montane Mansion&海山樓,"22.2842102,114.2119751",3.169017133000436e-05
2636,Seacliff Mansions&海峰園,"22.2508774,114.193634",0.00014129995143998838
2637,South Horizons&海怡半島,"22.2425804,114.1491547",1.31335944998299e-06
2638,Regency Park&海峰花園,"22.3509598,114.1382523",2.7140645300131954e-06
2639,Harbour View Garden&海怡花園,"22.2835159,114.1296158",8.40568499959108e-08
2640,Bayshore Apartments&海峰華軒,"22.248436,114.1517868",1.1893798100140925e-06
2641,Happy Court&海怡閣,"22.269083,114.1861343",9.77567726500601e-05
2642,Hoi Hong Building&海康大廈,"22.3199482,114.1636124",1.7415556000903629e-07
2643,Hydan Place&海德中心,"22.3084698,114.170166",6.728008999442552e-08
2644,Hyde Castle&海德堡,"22.2783108,114.22636409999998",2.2489923999762228e-07
2645,Top Growth Court&海德豪苑,"22.3075562,114.1851578",3.1487370399853808e-06
2646,Serene Garden&海悅花園,"22.353546100000006,114.1077957",1.7774845299988539e-06
2647,Graces Court&海旭閣,"22.3358765,114.1590042",9.5509923700246e-06
2648,Maritime Bay&海悅豪園,"22.3148785,114.2656631",3.880000022472014e-12
2649,Hoi Sing Building&海昇大廈,"22.2861118,114.1394043",3.408476320007648e-06
2650,Horae Place&海悅豪庭,"22.3216953,114.1878052",2.822136050008176e-06
2651,Season Mansion&海昇大廈,"22.3145676,114.1677856",7.769189920017243e-06
2652,Sea Crest Terrace&海愉花園,"22.2631435,114.0018005",3.369918995999792e-05
2653,Aquamarine Garden&海慧花園,"22.3763657,113.9823914",5.9468340099971454e-05
2654,Hoi Sun Building&海新大廈,"22.2859936,114.1923752",6.551089000013467e-08
2655,Seaview Villas&海景花園,"22.373312,113.9891129",1.3907345770068292e-05
2656,Bayshore Towers&海栢花園,"22.4251232,114.2314606",8.172935999912845e-07
2657,Grand Seaview Heights&海景軒,"22.283432,114.1921692",5.38468650002453e-07
2658,Florient Rise&海桃灣,"22.3185711,114.1614227",1.9511050000270258e-07
2659,Seaview court&海景閣,"22.3044529,114.1689606",2.96184351399993e-05
2660,Brighton Place&海晴軒,"22.3722992,114.1174393",1.4817551299940666e-06
2661,Hoi Fai Mansion&海暉大廈,"22.2473431,114.15755459999998",5.052720020001238e-06
2662,Oceanic Building&海暉大廈,"22.284675600000003,114.211792",9.30564836000028e-06
2663,Harbour Park&海柏匯,"22.3266792,114.1602402",1.8012058970000127e-05
2664,Hoi Cheong Building&海昌大樓,"22.370451,114.1380157",1.3950957200093944e-06
2665,Sea View Mansion&海景大廈,"22.2881336,114.1461182",3.1820913800103386e-05
2666,Hoi Ming Court&海明苑,"22.2841797,114.14200590000002",1.6986994900061413e-05
2667,Oceanic Mansion&海景樓,"22.2847328,114.212059",9.436813840009533e-06
2668,Hoi Ming Court&海明閣,"22.3186226,114.16169740000002",4.561081999911052e-06
2669,Seaview Garden&海景花園,"22.378271100000006,113.9846268",6.427677457995084e-05
2670,Seaview Garden&海景台,"22.2853527,114.196022",1.5684869000219058e-07
2671,Hoi King Mansion&海景大廈,"22.313158,114.2268372",3.602343410000852e-06
2672,Ocean View Court&海景大廈,"22.2976227,114.1753922",5.637930500167296e-07
2673,Hoi Tong Garden&海棠花園,"22.4287987,114.087883",2.635497799914613e-07
2674,Yanville&海源中心,"22.2762642,114.1733322",1.2160982499973942e-06
2675,Hayon Building&海溢閣,"22.31283,114.1677399",1.435075505001895e-05
2676,Grand Horizon&海欣花園,"22.3518143,114.1094818",2.1472512399976524e-06
2677,Ocean Mansion&海潤大廈,"22.3186073,114.1873627",1.5588404200032437e-05
2678,Hoi Deen Court&海殿大廈,"22.281835600000004,114.1836624",3.495521799925348e-07
2679,Ocean House&海洋大廈,"22.2478542,114.1561737",5.866180999970756e-07
2680,Hilltop Gardens&海港花園,"22.3420753,114.2117996",0.00013298803605024288
2681,Harbour Court&海港閣,"22.2908211,114.2042007",1.441375450005365e-06
2682,Hoi Ching Mansion&海澄大廈,"22.279991100000004,114.2233734",7.62968618001347e-06
2683,Hoi Wan Building&海灣大廈,"22.2878132,114.211792",5.793552400100563e-07
2684,Prospect Mansion&海灣大廈,"22.2823658,114.18511200000002",1.435864900047236e-06
2685,Villa Sapphire&海澄軒,"22.3652382,114.0010605",0.00010874696228987163
2686,Long Beach Gardens&海濤花園,"22.3679199,114.0940399",3.577527362005728e-05
2687,Harbour Place&海濱南岸,"22.3032932,114.186615",1.011742225002972e-05
2688,Riviera Gardens&海濱花園,"22.3630657,114.1145325",3.401540000034356e-09
2689,Seaview Garden&海福花園,"22.279363600000003,114.2257004",6.284967729991496e-06
2690,Hoi Fuk Villa&海福苑,"22.204357100000006,114.0245361",4.011266024993755e-05
2691,Hoover Towers&海華苑,"22.2758026,114.1692886",7.312337210000295e-06
2692,Royal Jubilee&海禧華庭,"22.5049343,114.1288681",4.0899999991432056e-10
2693,Hing Wah Apartments&海華麗軒,"22.3394642,114.1557465",5.275092639989103e-06
2694,Pierhead Garden&海翠花園,"22.372785600000004,113.9658432",1.6275220001006962e-07
2695,Union Plaza&海聯廣場,"22.4996109,114.141304",4.371024100006401e-07
2696,Hoi Hing Building&海興大廈,"22.285717,114.1924667",7.797971689973674e-06
2697,Hoi Shing Building&海盛大廈,"22.3952675,113.9748611",1.3907844000061982e-07
2698,Waterside Plaza&海灣花園,"22.3638306,114.1143036",2.0073320000229182e-08
2699,Hoi Cheung Building&海祥大廈,"22.3289814,114.1669235",2.931671741001656e-05
2700,Marina Lodge&海灣華庭,"22.2780552,114.226532",9.335525000049973e-08
2701,Holford Gardens&海福花園,"22.3735104,114.1764908",2.1782340000116025e-07
2702,Beach Pointe&海灣閣,"22.2214508,114.2134171",2.616424399995519e-06
2703,Swallow Garden&海燕花園,"22.495109600000006,114.1376648",6.5101635999848085e-06
2704,The Cafeteria&海盈花園,"22.3766155,113.9841537",7.532920084991733e-05
2705,Hoi Tao Building&海都洋樓,"22.286726,114.1906357",4.23274428999625e-06
2706,Crown by the Sea&海譽,"22.378891,113.9833527",4.37361127999728e-05
2707,Laguna Verde&海逸豪園,"22.3077965,114.1926117",1.7937585939994547e-05
2708,Hoi To Court&海都大廈,"22.2840652,114.1921005",1.9119855489977765e-05
2709,Hoi Tao Building&海都樓,"22.2846451,114.1315536",1.046277970008959e-06
2710,Hoi Kok Mansion&海閣洋樓,"22.2862244,114.1910553",5.395648050004586e-06
2711,Rhine Garden&海韻花園,"22.3684311,114.0616379",8.190779199838185e-07
2712,Haiphong Mansion&海防大廈,"22.2979488,114.1718521",7.269089000181177e-07
2713,Hoi Shun Building&海順大廈,"22.2825584,114.220993",4.306440200017417e-06
2714,My Castle&海雅豪苑,"22.3249321,114.1659241",4.842512410010086e-06
2715,Hoi Hung Building&海鴻大廈,"22.3438644,114.1984406",3.972717140005842e-06
2716,Anglers Bay&海雲軒,"22.3659801,114.0561829",2.9177477620035236e-05
2717,Hoi Pa House&海霸樓,"22.3704338,114.1180344",1.9024721999321042e-07
2718,Greenland Court&海青閣,"22.3099613,114.18745420000002",6.6681760500398225e-06
2719,Rhine Terrace&海韻臺,"22.3672562,114.0638275",5.925501290013349e-06
2720,Venice Gardens&海麗花園,"22.4075794,113.9682846",8.209212999835264e-08
2721,Deep Bay Grove&深灣畔,"22.4661999,113.9828186",4.045090570000153e-06
2722,Intelligent Court&海麗軒,"22.278429,114.1907272",1.8782917639962275e-05
2723,Sham Wan Towers&深灣軒,"22.2437992,114.15885159999998",1.6774639849872446e-05
2724,Harmony House&涵碧樓,"22.3300667,114.1615601",2.172542900025501e-07
2725,Amoy Garden&淘大花園,"22.324468600000003,114.2163467",1.6945999990345314e-10
2726,Sham Tsung Court&深崇閣,"22.3289547,114.16544340000002",1.793827669012659e-05
2727,Marinella&深灣9號,"22.2460136,114.1637344",5.424608956999493e-05
2728,Oscar by the Sea&清水灣半島,"22.3075962,114.2667465",3.285338919993024e-05
2729,No. 37 Repulse Bay Road&淺水灣道37號,"22.2462807,114.1916733",6.758542353992798e-05
2730,8 Clear Water Bay Road&清水灣道8號,"22.3339138,114.209816",2.133516999956169e-08
2731,Albert House&添喜大廈,"22.2485504,114.15494540000002",1.313961999897348e-08
2732,Tim Po Court&添寶閣,"22.2805405,114.1532288",1.5379364899980456e-06
2733,Teemko Court&添金閣,"22.2920341,114.19788359999998",2.0737865529873035e-05
2734,Ching Fai Terrace&清暉臺,"22.2887058,114.1969757",1.8214528090000852e-05
2735,Bayview&港圖灣,"22.3158779,114.1913986",4.058994192998842e-05
2736,Island Lodge&港濤軒,"22.2923603,114.2016754",1.6545349300016537e-06
2737,Kong Kai Building&港基大廈,"22.2496204,114.1554794",1.1735124200086455e-06
2738,Metro Harbour View&港灣豪庭,"22.3245392,114.1604462",2.558449000031185e-07
2739,18 Upper East&港島‧東18,"22.2813015,114.2211685",1.6099544200235048e-06
2740,Rica Victoria&港輝豪庭,"22.291523,114.197113",1.3756200200035828e-05
2741,The Victoria Tower&港景峯,"22.3027287,114.1686172",1.8221449999840962e-08
2742,View Court&港景苑,"22.3194885,114.1891022",6.184861730013795e-06
2743,Comfort Centre&港暉中心,"22.248621,114.1561508",6.615943999807838e-08
2744,Jade Court&清琳閣,"22.2765903,114.1933975",5.662208114001227e-05
2745,Jardine Summit&渣甸豪庭,"22.275877,114.1938553",6.833398728988308e-05
2746,Ching Wah Building&清華大廈,"22.2890968,114.1975784",2.114612900001077e-05
2747,Java Mansion&渣華大樓,"22.2918453,114.1970291",3.351434000027507e-07
2748,Ching Nga Villa&清雅苑,"22.35812,114.2374802",0.00021121334644011778
2749,Wai Bun Building&渭濱樓,"22.3317604,114.1642303",3.769454210026574e-06
2750,Ching Lai Court&清麗苑,"22.3392906,114.13517759999998",7.083653200344686e-07
2751,Jardines Lookout Garden Mansion&渣甸山花園大廈,"22.2704449,114.1946564",0.00015462677996990693
2752,Glory Rise&港逸軒,"22.2912064,114.1984406",2.5117629200009528e-05
2753,Windsor Mansion&溫莎大廈,"22.297905,114.1753082",6.60257480012359e-07
2754,Island Place&港運城,"22.2909718,114.2026443",1.8476064999964427e-07
2755,Tender Court&溫馨閣,"22.3304462,114.1605377",5.254821200041172e-07
2756,Waterfront South&港麗豪園,"22.2492523,114.14785",2.573916937997749e-05
2757,Lakeview Garden&湖景花園,"22.3703423,114.1676331",6.410546612994193e-05
2758,Yuen Shing Building&源成大廈,"22.3066273,114.1838531",1.010448482000815e-05
2759,Yuen Fat Building&源發大廈,"22.3180389,114.1666489",3.442113320006598e-06
2760,Yuen Fai Court&源輝閣,"22.2875385,114.14200590000002",2.5528877800620696e-06
2761,The Riverpark&溱岸8號,"22.37533,114.1859512",4.91129530001789e-07
2762,The Woodsville&溱林,"22.4333267,113.99995420000002",1.4196946340078977e-05
2763,Full Harvest Building&滿發大廈,"22.282795,114.12779240000002",1.8494117001773035e-07
2764,Park Signature&溱柏,"22.436409,114.0250473",2.492628209971833e-06
2765,Constellation Cove&滌濤山,"22.4354134,114.1850815",0.0003681193674099259
2766,Marina Building&滿利大廈,"22.4423752,114.0312881",1.755861199994639e-07
2767,The Bloomsway&滿名山,"22.3771076,113.9897614",3.5016317459984744e-05
2768,Monticello&滿峰台,"22.2746372,114.1682968",1.0765216569961769e-05
2769,Han Palace Building&漢宮大廈,"22.2914867,114.2008057",8.574913999690146e-08
2770,In House&潮樓,"22.3172245,114.1908112",2.4127897730009337e-05
2771,Vancouver Mansion&漢寧大廈,"22.2817268,114.1859283",2.4141720999971223e-06
2772,Sea Ranch&澄碧村,"22.2149525,113.9896851",0.0027910604973199974
2773,The Hillgrove&漣山,"22.3659649,114.0006943",9.2722220900005e-05
2774,The Waterfront&漾日居,"22.3043709,114.1624222",0.0001062754512099502
2775,Yunhan Building&潤恒大廈,"22.336185500000006,114.1605759",1.5392643290052023e-05
2776,Moon Wah House&滿華樓,"22.2616367,114.2336426",4.9649602000084216e-06
2777,Hankow Centre&漢口中心,"22.2958889,114.1709366",7.428705999693823e-08
2778,Moon Fair Mansion&滿輝大廈,"22.2715359,114.17733",3.412501021001747e-05
2779,Hankow Apartments&漢口大廈,"22.29776,114.1708298",1.6767942099737949e-06
2780,Yue On Court&漁安苑,"22.2427578,114.1576538",6.313514770017224e-06
2781,Hon Way Mansion&漢威大廈,"22.288105,114.2110443",2.2095928999993545e-07
2782,Yue Fai Court&漁暉苑,"22.2499065,114.1569443",2.2767848999343085e-07
2783,Chat Ma Mansion&漆馬大廈,"22.3134823,114.18738559999998",3.680100857001544e-05
2784,Hanchung Mansion&漢中大廈,"22.2960777,114.1714096",2.283663400062169e-07
2785,Linfond Mansion&濂風大廈,"22.2779331,114.1743546",1.7438686599892412e-06
2786,Chester Court&澤安閣,"22.286302600000006,114.1323929",1.116600079995451e-06
2787,Victory Court&濠勝閣,"22.3596973,114.1264267",3.4373164900144423e-06
2788,Chak Hing Building&澤興樓,"22.3076553,114.1682816",6.4594782849962e-05
2789,Ravana Garden&濱景花園,"22.390955,114.2051086",3.2986809360028046e-05
2790,Yau Yat Chuen&澤豐大廈,"22.3124218,114.1692276",1.1002598920025837e-05
2791,Affluence  Garden&澤豐花園,"22.4032516,113.97502140000002",1.3507652000191804e-07
2792,Riviera Mansion&濱海大廈,"22.2881336,114.2114182",3.8270439999814566e-07
2793,Bayview Park&灣景園,"22.2656956,114.2341537",1.646905000025232e-07
2794,Arezzo&瀚然,"22.2822113,114.1500931",1.2045338099945743e-05
2795,Skyline Plaza&灣景廣場,"22.3697948,114.1118851",6.0666249996538e-08
2796,Bay View Mansion&灣景樓,"22.2795887,114.1887512",4.436094129983199e-06
2797,Villa Esplanada&灝景灣,"22.3618469,114.1064072",1.0368428500141397e-06
2798,No.15 Homantin Hill&灝畋峰,"22.3159485,114.17659",2.160136911998535e-05
2799,Wanchai House&灣仔大樓,"22.2759247,114.17424009999998",3.195084769934415e-06
2800,Causeway Centre&灣景中心大廈,"22.2806969,114.1761322",3.5293228999227857e-07
2801,Bayview Garden&灣景花園,"22.3695297,114.0991058",1.6237111299986896e-06
2802,The Regalia&爵士花園,"22.3102188,114.1725616",2.5512541699984818e-05
2803,Wai Hang Building&煒亨大廈,"22.3033466,114.1684341",2.5406328249981087e-05
2804,Chelsea Court&爵悅庭,"22.3666344,114.11699679999998",6.377217800295018e-07
2805,Yukon Heights&煜康台,"22.2752075,114.1934662",6.88554224899937e-05
2806,Wealth Court&爵祿居,"22.3350296,114.1975937",9.475009999941646e-08
2807,Yuk Ming Court&煜明苑,"22.3144913,114.2674408",1.6555314100056083e-06
2808,Hay Wah Building&熙華大廈,"22.2777901,114.1712341",3.927695809996324e-06
2809,Yin Yee Mansion&燕貽大廈,"22.2807865,114.1497192",1.5452336089930226e-05
2810,Riva&爾巒,"22.442325600000004,114.0547638",3.03319120012002e-07
2811,Dawning Views&牽晴間,"22.487333300000003,114.1445847",7.992600999906728e-07
2812,Villa Carlton&爾登華庭,"22.3434048,114.1548004",6.509931879995308e-05
2813,Lion Building&獅子樓,"22.3702717,114.138649",1.2607532199983432e-06
2814,Monte Carlton&爾登豪庭,"22.3432007,114.15612790000002",6.415610930003696e-05
2815,Mau Tan Mansion&牡丹樓,"22.4428234,114.029129",1.3527112999969005e-07
2816,Dandenong Mansion&特麗樓,"22.2800236,114.17977140000002",8.989220050138689e-06
2817,Dragons Range&玖瓏山,"22.4135971,114.1994858",0.00021798246684995407
2818,Amber Garden&珀苑,"22.2732449,114.1724319",2.808531450002338e-06
2819,Park Island&珀麗灣,"22.3510914,114.0602264",0.0018693307320501046
2820,Villas Des Roses&玫瑰園,"22.2016182,114.0264969",5.921240890006192e-05
2821,Parkes Residence&珀．軒,"22.3061543,114.17080690000002",5.078862899847078e-07
2822,Villa Monte Rosa&玫瑰新村,"22.2649288,114.1827011",0.00017471640537000403
2823,Rosedale Garden&玫瑰花園,"22.3976746,113.9770432",7.986169999581209e-09
